source|source_Material|source_MaterialPrefixed|target_Material|target_MaterialName|target_MaterialType
TimeXtender|0725.070-00001|G0725.070-00001|3000021647|HBS-05 - TPL-EDK 60/35 -KS|ZHAW
TimeXtender|0729.110-00004|G0729.110-00004|3000022681|SC HSD SET 30/300 S3|ZHAW
TimeXtender|0730.010-00003|G0730.010-00003|3000022688|SC HSD CRET SET 128|ZHAW
TimeXtender|DURCHLAUF0405|EDURCHLAUF0405|1000200376|DURCHLAUFARTIK TENSION SYSTEM|ZFER
TimeXtender|EHLD52D|EEHLD52D|1000200383|SC E-HLD M 52 S3|ZFER
TimeXtender|ESD10500H|EESD10500H|1000200390|SC ESD F 10/500 S2|ZFER
TimeXtender|ESD18350H|EESD18350H|1000200397|SC ESD F 18/350 S2|ZFER
TimeXtender|ESD25350H|EESD25350H|1000200404|SC ESD F 25/350 S2|ZFER
TimeXtender|ESDQ10600H|EESDQ10600H|1000200411|SC ESD FQ 10/600 S2|ZFER
TimeXtender|ESDQ20300H|EESDQ20300H|1000200418|SC ESD FQ 20/300 S2|ZFER
TimeXtender|HLD18D|EHLD18D|1000200425|SC HLD M 18 S3|ZFER
TimeXtender|HLD30H|EHLD30H|1000200432|SC HLD F 30 S2|ZFER
TimeXtender|HLDQ18H|EHLDQ18H|1000200439|SC HLD FQ 18 S2|ZFER
TimeXtender|0303.010-00066|G0303.010-00066|3000022630|IS-AIS PC-HCS-RAD HDG 176-SET|ZHAW
TimeXtender|0303.010-00076|G0303.010-00076|3000022637|IS-AIS PC-HCS-RAD HDG 326-SET|ZHAW
TimeXtender|0311.030-00053|G0311.030-00053|3000022644|IS-AIS PC-HRS-B - 48,5-HDG|ZHAW
TimeXtender|0311.030-00077|G0311.030-00077|3000022651|IS-AIS PC-HRS-B - 200-HDG|ZHAW
TimeXtender|0311.060-00032|G0311.060-00032|3000022658|IS-AIS PC-HRS-G - 80-HDG|ZHAW
TimeXtender|0312.010-00002|G0312.010-00002|3000020936|IS-AIS C-HVT 28 - 02-EP angle 90°|ZHAW
TimeXtender|0312.030-00002|G0312.030-00002|3000020943|IS-AIS C-HVT 41 - 10 -HDG plate|ZHAW
TimeXtender|0312.030-00046|G0312.030-00046|3000020950|IS-AIS C-HVT 41 - 89 -HDG beam clamp|ZHAW
TimeXtender|0322.010-00001|G0322.010-00001|3000020957|IS-AIS LP-GWP 41/41 EP-M 6 ( P3006 )|ZHAW
TimeXtender|0322.010-00008|G0322.010-00008|3000020964|IS-AIS LP-GWP 41/41 HDG-M12 ( P3010 )|ZHAW
TimeXtender|BET06W|EBET06W|7000200134|BETINOX 1.4362 06MM GERIPPT WARMGEWALZT|ZROH
TimeXtender|BET15G|EBET15G|7000200141|BETINOX  1.4362 14,6MM GLATT|ZROH
TimeXtender|COR15G|ECOR15G|7000200148|CORRFIX 1.4529 15MM GLATT|ZROH
TimeXtender|DUP28G|EDUP28G|7000200155|DUPLEX 1.4462 28MM GLATT|ZROH
TimeXtender|ELASTOMER30|EELASTOMER30|7000200166|AC ELASTO ELASTOMERMANTEL 30|ZROH
TimeXtender|NRR1732|ENRR1732|7000200173|NIRO17 1.4301 32MM GERIPPT|ZROH
TimeXtender|SPGETTI|ESPGETTI|7000200185|S+P GRAPHIPLAST ETIKETTEN|ZROH
TimeXtender|0020.040-00001|G0020.040-00001|7000200192|FI-SA 1140 -M 8   50 EZP-|ZROH
TimeXtender|0025.010-00009|G0025.010-00009|7000200199|FA-SBA SB-WB 3800 13-100|ZROH
TimeXtender|0142.080-00005|G0142.080-00005|7000200207|WTR-LSA-DW-275/4-A4-Dübel8x60|ZROH
TimeXtender|9602.150-00140|G9602.150-00140|40000044|FOIL STRECTH|ZVER
TimeXtender|XX-DUMMY|GXX-DUMMY|40000051|DUMMY ARTICLE LOGISTICS|ZVER
Frank VERPS|Not Available|40000058|40000058|Carton 003 (30*19*25 cm)|ZVER
Frank VERPS|Not Available|40000065|40000065|Carton 013 (61*15*20 cm)|ZVER
Frank VERPS|Not Available|40000072|40000072|1-way pallet (150 x 80 cm)|ZVER
Frank VERPS|Not Available|40000079|40000079|4-way pallet CHEP (120 x 100 cm)|ZVER
Frank VERPS|Not Available|40000086|40000086|Wooden crate (94 x 112 x 53 cm)|ZVER
Frank VERPS|Not Available|40000093|40000093|Wooden plate DURA (62.5x30 cm)|ZVER
TimeXtender|203023001|C0203023001|60000050|SC CRET SET 504 V40|ZNLA
TimeXtender|451105000|C0451105000|60000057|AC CRET SILENT 992 S2|ZNLA
TimeXtender|451204110|C0451204110|60000064|AC FIRE RESISTANT COVER R90|ZNLA
Michel Delta|201028009|C0201028009|60000071|SC CRET SET 128 V75|ZNLA
Michel Delta|205003512|C0205003512|60000078|SC CRET SET 512 V40|ZNLA
Michel Delta|0201022021_E120|C0201022021_E120|60000085|SC CRET SET 122 V25 SEISMIC E120|ZNLA
Michel Delta|0201024020_E80|C0201024020_E80|60000092|SC CRET SET 124 SEISMIC E80|ZNLA
Michel Delta|0201024022_E100|C0201024022_E100|60000099|SC CRET SET 124 V50 SEISMIC E100|ZNLA
Michel Delta|0201028020_E120|C0201028020_E120|60000106|SC CRET SET 128 SEISMIC E120|ZNLA
Michel Delta|0201028023_E80|C0201028023_E80|60000113|SC CRET SET 128 V75 SEISMIC E80|ZNLA
TimeXtender|0350.010-00016|G0350.010-00016|3000021016|CA-TB HS 20/12 EPS-4.6 M08 x 050|ZHAW
TimeXtender|0350.020-00009|G0350.020-00009|3000021023|CA-TB HS 28/15 A4-50 M10 x 100|ZHAW
TimeXtender|0350.020-00019|G0350.020-00019|3000021030|CA-TB HS 28/15 A4-70 M10 x 080|ZHAW
TimeXtender|0350.020-00029|G0350.020-00029|3000021037|CA-TB HS 28/15 EPS-4.6 M08 x 020|ZHAW
TimeXtender|0350.020-00036|G0350.020-00036|3000021044|CA-TB HS 28/15 EPS-4.6 M08 x 100|ZHAW
TimeXtender|0350.020-00044|G0350.020-00044|3000021051|CA-TB HS 28/15 EPS-4.6 M10 x 030|ZHAW
TimeXtender|0350.020-00052|G0350.020-00052|3000021058|CA-TB HS 28/15 EPS-4.6 M10 x 150|ZHAW
TimeXtender|0350.050-00001|G0350.050-00001|3000021065|CA-TB HS 38/17 A4-70 M10 x 030|ZHAW
TimeXtender|0350.050-00014|G0350.050-00014|3000021072|CA-TB HS 38/17 A4-70 M12 x 050|ZHAW
TimeXtender|0350.050-00028|G0350.050-00028|3000021079|CA-TB HS 38/17 A4-50 M16 x 100|ZHAW
Michel Delta|DSD 75_SET|EDSD 75_SET|60000165|SC DSD SET 75|ZNLA
Michel Delta|DSDQ 50_SET|EDSDQ 50_SET|60000172|SC DSDQ SET 50|ZNLA
Michel Delta|DSDQ 450_SET|EDSDQ 450_SET|60000179|SC DSDQ SET 450|ZNLA
TimeXtender|0507.020-00002|G0507.020-00002|7000000160|FUE-38/17- 6,05 m Kombifüllung|ZROH
TimeXtender|159551033|C0159551033|7000000173|MONTAGESTAB D-45 Ø10 L=380|ZROH
TimeXtender|BET20|EBET20|7000000210|BETINOX 1.4362 20MM RIPPENSTAHL|ZROH
TimeXtender|459501014|C0459501014|7000000236|SYLODYN HS KERN HRB-6000 12.5X35X375MM|ZROH
TimeXtender|900101030|C0900101030|7000000244|BLE 1250X2500X030 S355|ZROH
TimeXtender|900101080|C0900101080|7000000251|BLE 1250X2500X080 S355|ZROH
TimeXtender|RIP32|ERIP32|7000000286|RIPINOX 32mm Nr1.4462 fu750N/mm2 Streckg|ZROH
TimeXtender|0350.050-00008|G0350.050-00008|3000021069|CA-TB HS 38/17 A4-50 M12 x 100|ZHAW
TimeXtender|0350.050-00025|G0350.050-00025|3000021076|CA-TB HS 38/17 A4-50 M16 x 050|ZHAW
TimeXtender|0350.050-00039|G0350.050-00039|3000021083|CA-TB HS 38/17 EPS-4.6 M10 x 040|ZHAW
TimeXtender|0350.050-00048|G0350.050-00048|3000021090|CA-TB HS 38/17 HDG-4.6 M12 x 050|ZHAW
TimeXtender|0350.050-00056|G0350.050-00056|3000021097|CA-TB HS 38/17 EPS-4.6 M12 x 080|ZHAW
TimeXtender|0350.050-00064|G0350.050-00064|3000021104|CA-TB HS 38/17 HDG-4.6 M16 x 100|ZHAW
TimeXtender|0350.050-00072|G0350.050-00072|3000021111|CA-TB HS 38/17 EPS-4.6 M16 x 100|ZHAW
TimeXtender|0350.050-00085|G0350.050-00085|3000021118|CA-TB HS 38/17 HCR-50 M10 x 050|ZHAW
TimeXtender|0350.070-00004|G0350.070-00004|3000021125|CA-TB HS 40/22 A4-50 M12 x 030|ZHAW
TimeXtender|0350.070-00012|G0350.070-00012|3000021132|CA-TB HS 40/22 A4-50 M16 x 060|ZHAW
TimeXtender|0350.070-00057|G0350.070-00057|3000021167|CA-TB HS 40/22 EPS-4.6 M16 x 100|ZHAW
TimeXtender|0350.070-00071|G0350.070-00071|3000021173|CA-TB HS 40/22 EPS-8.8 M16 x 060|ZHAW
TimeXtender|0350.070-00087|G0350.070-00087|3000021180|CA-TB HS 40/22 HDG-8.8 M12 x 060|ZHAW
TimeXtender|0350.090-00002|G0350.090-00002|3000021186|CA-TB HS 50/30 A4-70 M12 x 040|ZHAW
TimeXtender|0350.090-00013|G0350.090-00013|3000021193|CA-TB HS 50/30 A4-50 M20 x 055|ZHAW
TimeXtender|0350.090-00022|G0350.090-00022|3000021200|CA-TB HS 50/30 EPS-4.6 M10 x 050|ZHAW
TimeXtender|0350.090-00031|G0350.090-00031|3000021207|CA-TB HS 50/30 EPS-4.6 M12 x 060|ZHAW
TimeXtender|0350.090-00042|G0350.090-00042|3000021216|CA-TB HS 50/30 HDG-4.6 M16 x 050|ZHAW
TimeXtender|0243.020-00013|G0243.020-00013|1000002064|SCF-DS 2- M12 x 112 -A4 HA SPB|ZFER
TimeXtender|0280.010-00005|G0280.010-00005|1000002108|IS-CMC LD-HM 28/15 MF - 100|ZFER
TimeXtender|0280.030-00003|G0280.030-00003|1000002160|IS-CMC LD-HM 20/12 HDG -6000|ZFER
TimeXtender|0280.070-00003|G0280.070-00003|1000002169|IS-CMC LD-HM 36/36 A4 -6000|ZFER
TimeXtender|0280.090-00003|G0280.090-00003|1000002177|IS-CMC MD-HM 50/40 HDG -6000|ZFER
TimeXtender|0280.120-00004|G0280.120-00004|1000002185|IS-MSS MD-HM 41/22 A4 -6000|ZFER
TimeXtender|0280.180-00003|G0280.180-00003|1000002201|IS-CMC MD-HM 72/48 HDG -6070|ZFER
TimeXtender|0280.220-00004|G0280.220-00004|1000002213|IS-CMC MD-HM 49/30 A4 -6070|ZFER
TimeXtender|0280.260-00001|G0280.260-00001|1000002221|IS-CMC LD-HM 28/12 MF -6000|ZFER
TimeXtender|0281.010-00006|G0281.010-00006|1000002234|IS-MSS MD-HL 41/41 SZP -3000 LL14,0x28|ZFER
TimeXtender|TTNP28|DTTNP28|1000200273|TT-NAGELTELLER Ø 28|ZFER
TimeXtender|TTPVC30|DTTPVC30|1000200280|PVC GEWINDESCHUTZKAPPEN 30|ZFER
TimeXtender|TTS25|DTTS25|1000200287|TTS-Kupplung 25|ZFER
TimeXtender|TTT20/26|DTTT20/26|1000200294|TTT-REDUKTIONS-KUPPLUNG 20/26|ZFER
TimeXtender|TTW36|DTTW36|1000200301|TTW 36 ANSCHWEISSMUFFE,|ZFER
TimeXtender|AMRFA240090|EAMRFA240090|1000200308|ANCON FASSADEN ANKER 240-090|ZFER
TimeXtender|AMRG5080|EAMRG5080|1000200315|MR-L-AMR-G-D5-W80|ZFER
TimeXtender|AMRS4100|EAMRS4100|1000200322|MR-L-AMR-S-D4-W100-A2|ZFER
TimeXtender|AMRSPV150|EAMRSPV150|1000200329|AMR VORMAUERANKER SPV L 150MM|ZFER
TimeXtender|DSD130D|EDSD130D|1000200335|SC DSD M 130-S3|ZFER
TimeXtender|0371.000-00008|G0371.000-00008|1000201090|GA-SA W-VUS 52/34 HDG-M16 50 x 50 x 6|ZFER
TimeXtender|0371.000-00018|G0371.000-00018|1000201097|GA-SA W-VUS 40/25 A4-M20 40 x 40 x 5|ZFER
TimeXtender|0371.000-00027|G0371.000-00027|1000201104|GA-SA W-VUS 72/49 A4-M24 54 x 54 x 6|ZFER
TimeXtender|0404.000-00011|G0404.000-00011|1000201111|GA-SA SP-RP -13 30x30x5 RL=13-EP|ZFER
TimeXtender|0725.030-00001|G0725.030-00001|1000201117|HBS-05-25 -GV Nagelplatte|ZFER
TimeXtender|0729.010-00003|G0729.010-00003|1000201124|SC HSD M 25/300|ZFER
TimeXtender|0735.010-00007|G0735.010-00007|1000201142|LS-KKT-SHA-6000-1.3-L120-MF|ZFER
TimeXtender|0735.010-00021|G0735.010-00021|1000201149|LS-KKT-SHA-6000-2.5-L210-MF|ZFER
TimeXtender|0735.010-00038|G0735.010-00038|1000201155|LS-KKT-SHA-6000-5.0-L120-MF|ZFER
TimeXtender|0735.010-00049|G0735.010-00049|1000201163|LS-KKT-SHA-6000-7.5-L165-MF|ZFER
TimeXtender|0002.020-00813|G0002.020-00813|1000001088|CC-C HRS-HZA 38/23 HDG-1300|ZFER
TimeXtender|0002.020-00857|G0002.020-00857|1000001095|CC-C HRS-HZA 38/23 A4-0550|ZFER
TimeXtender|0002.030-00804|G0002.030-00804|1000001104|CC-C CRS-HZA 41/22 HDG-0250|ZFER
TimeXtender|0002.030-00851|G0002.030-00851|1000001111|CC-C CRS-HZA 41/22 A4-0100|ZFER
TimeXtender|0002.050-00008|G0002.050-00008|1000001120|CC-C HRS-HZA 53/34 HDG-6070 Q|ZFER
TimeXtender|0002.050-00807|G0002.050-00807|1000001127|CC-C HRS-HZA 53/34 HDG-0550 Q|ZFER
TimeXtender|0002.052-00806|G0002.052-00806|1000001135|CC-C HRS-HZA 53/34 A4-0400 Q|ZFER
TimeXtender|0002.060-00805|G0002.060-00805|1000001153|CC-C HRS-HZA 64/44 HDG-0350 Q|ZFER
TimeXtender|0002.062-00807|G0002.062-00807|1000001164|CC-C HRS-HZA 64/44 A4-0550 Q|ZFER
TimeXtender|0018.030-00003|G0018.030-00003|1000001193|CC-C HRS-HZA-PS 53/34 HDG-6070|ZFER
TimeXtender|TRESI10300D|ETRESI10300D|1000005063|SC TRESI M 10/300 S4|ZFER
TimeXtender|0249.030-00008|G0249.030-00008|1000005070|SCF-HFV 3- 5,0 kN 20x250-A4 HA DR|ZFER
TimeXtender|151200005|C0151200005|1000200015|PS DURA Box 260|ZFER
TimeXtender|200500020|C0200500020|1000200022|SC CRET-J/20-170|ZFER
TimeXtender|201022030|C0201022030|1000200028|SC CRET122 D SEISMIC E60|ZFER
TimeXtender|201028001|C0201028001|1000200035|SC CRET-128 S|ZFER
TimeXtender|201034003|C0201034003|1000200042|SC CRET-134 D|ZFER
TimeXtender|201040006|C0201040006|1000200049|SC CRET-140 V32 S|ZFER
TimeXtender|201050001|C0201050001|1000200056|SC CRET-150 S|ZFER
TimeXtender|209610020|C0209610020|1000200063|SC FPC-10/20-20|ZFER
TimeXtender|0002.020-00811|G0002.020-00811|1000001086|CC-C HRS-HZA 38/23 HDG-1050|ZFER
TimeXtender|0002.020-00855|G0002.020-00855|1000001093|CC-C HRS-HZA 38/23 A4-0350|ZFER
TimeXtender|0002.030-00802|G0002.030-00802|1000001102|CC-C CRS-HZA 41/22 HDG-0100|ZFER
TimeXtender|0002.030-00809|G0002.030-00809|1000001109|CC-C CRS-HZA 41/22 HDG-1050|ZFER
TimeXtender|0002.030-00858|G0002.030-00858|1000001118|CC-C CRS-HZA 41/22 A4-0550|ZFER
TimeXtender|0002.050-00805|G0002.050-00805|1000001125|CC-C HRS-HZA 53/34 HDG-0350 Q|ZFER
TimeXtender|0002.052-00804|G0002.052-00804|1000001133|CC-C HRS-HZA 53/34 A4-0300 Q|ZFER
TimeXtender|0002.060-00803|G0002.060-00803|1000001151|CC-C HRS-HZA 64/44 HDG-0250 Q|ZFER
TimeXtender|0002.062-00804|G0002.062-00804|1000001161|CC-C HRS-HZA 64/44 A4-0300 Q|ZFER
TimeXtender|0018.020-00308|G0018.020-00308|1000001190|CC-C HRS-HZA-PS 38/23 HDG-0800|ZFER
TimeXtender|TRESI10200D|ETRESI10200D|1000005061|SC TRESI M 10/200 S4|ZFER
TimeXtender|0249.030-00005|G0249.030-00005|1000005068|SCF-HFV 3- 2,5 kN 16x200-A4 HA DR|ZFER
TimeXtender|151200003|C0151200003|1000200013|PS DURA Box 210|ZFER
TimeXtender|180000001|C0180000001|1000200020|RINO EXO - ZUBEHÖR|ZFER
TimeXtender|201022010|C0201022010|1000200026|SC CRET-122 V50 S|ZFER
TimeXtender|201024012|C0201024012|1000200033|SC CRET-124 V75 S|ZFER
TimeXtender|201028030|C0201028030|1000200040|SC CRET128 D SEISMIC E60|ZFER
TimeXtender|201040001|C0201040001|1000200047|SC CRET-140 S|ZFER
TimeXtender|201045003|C0201045003|1000200054|SC CRET-145 D|ZFER
TimeXtender|201055006|C0201055006|1000200061|SC CRET-155 V42 S|ZFER
TimeXtender|0552.030-00020|G0552.030-00020|4000002317|PS HDB S R-10/315|ZHAL
TimeXtender|0552.030-00027|G0552.030-00027|4000002324|PS HDB S R-10/385|ZHAL
TimeXtender|0552.030-00034|G0552.030-00034|4000002331|PS HDB S R-10/455|ZHAL
TimeXtender|0552.030-00059|G0552.030-00059|4000002356|PS HDB S R-10/705|ZHAL
TimeXtender|0552.030-00151|G0552.030-00151|4000002393|PS HDB S R-12/385|ZHAL
TimeXtender|0552.030-00158|G0552.030-00158|4000002400|PS HDB S R-12/455|ZHAL
TimeXtender|0552.030-00168|G0552.030-00168|4000002410|PS HDB S R-12/555|ZHAL
TimeXtender|0552.030-00273|G0552.030-00273|4000002459|PS HDB S R-14/365|ZHAL
TimeXtender|0552.030-00280|G0552.030-00280|4000002466|PS HDB S R-14/435|ZHAL
TimeXtender|0552.030-00292|G0552.030-00292|4000002478|PS HDB S R-14/555|ZHAL
TimeXtender|LIF924NBD|DLIF924NBD|3000020152|LIF924NBD|ZHAW
TimeXtender|LIFF12X50|DLIFF12X50|3000020159|IS-AIS C-Lindapter TYP FF M12-EP|ZHAW
TimeXtender|LIHB08|DLIHB08|3000020165|IS-AIS C-Lindapter TYP HB M8 x 50 -EP|ZHAW
TimeXtender|LIHB10SIZE2|DLIHB10SIZE2|3000020172|IS-AIS C-Lind.Typ HB M10 x 70-EP Size2|ZHAW
TimeXtender|LIHB12SIZE2-FV|DLIHB12SIZE2-FV|3000020179|LIHB12SIZE2-FV|ZHAW
TimeXtender|LIHB16SIZE3-FV|DLIHB16SIZE3-FV|3000020185|LIHB16SIZE3-FV|ZHAW
TimeXtender|LIHBCSK08-1|DLIHBCSK08-1|3000020192|IS-AIS C-Lindapter TYP HB M8-EP  w.CSS|ZHAW
TimeXtender|LIHBST08-1|DLIHBST08-1|3000020199|IS-AIS C-Lindapter TYP HB M8 x 50 -R|ZHAW
TimeXtender|LIHC10|DLIHC10|3000020205|IS-AIS C-Lindapter TYP HC M10-EP|ZHAW
TimeXtender|LILR16A|DLILR16A|3000020210|IS-AIS C-Lindapter TYP LR M16-EP  3-16mm|ZHAW
TimeXtender|0056.020-00008|G0056.020-00008|3000020653|HBT CH- 85-12/15x-1250 TYP 2|ZHAW
TimeXtender|0056.040-00005|G0056.040-00005|3000020660|HBT CH-120- 8/15-1250 TYP 5|ZHAW
TimeXtender|0056.040-00020|G0056.040-00020|3000020667|HBT CH-k-120-10/20 -1250 TYP 8|ZHAW
TimeXtender|0056.050-00010|G0056.050-00010|3000020674|HBT CH-150-12/15y-1250 TYP 5|ZHAW
TimeXtender|0056.050-00020|G0056.050-00020|3000020681|HBT CH-150-14/15z-1250 TYP 5|ZHAW
TimeXtender|0056.060-00010|G0056.060-00010|3000020688|HBT CH-190-12/15y-1250 TYP 5|ZHAW
TimeXtender|0056.070-00004|G0056.070-00004|3000020695|HBT CH-220-10/15-1250 TYP 5|ZHAW
TimeXtender|0056.070-00013|G0056.070-00013|3000020702|HBT CH-220-14/15x-1250 TYP 5|ZHAW
TimeXtender|0056.080-00010|G0056.080-00010|3000020709|HBT CH-280-12/15y-1250 TYP 4|ZHAW
TimeXtender|0056.100-00004|G0056.100-00004|3000020716|HBT CH-250-12/15x-1250 TYP 4|ZHAW
TimeXtender|0303.010-00049|G0303.010-00049|3000022619|IS-AIS PC-HCS-RAD HDG 77-SET|ZHAW
TimeXtender|0303.010-00061|G0303.010-00061|3000022626|IS-AIS PC-HCS-RAD HDG 141-SET|ZHAW
TimeXtender|0303.010-00069|G0303.010-00069|3000022633|IS-AIS PC-HCS-RAD HDG 212-SET|ZHAW
TimeXtender|0311.030-00032|G0311.030-00032|3000022640|IS-AIS PC-HRS-B - 218-A4|ZHAW
TimeXtender|0311.030-00063|G0311.030-00063|3000022647|IS-AIS PC-HRS-B - 100-HDG|ZHAW
TimeXtender|0311.030-00088|G0311.030-00088|3000022654|IS-AIS PC-HRS-B - 400-HDG|ZHAW
TimeXtender|0311.060-00039|G0311.060-00039|3000022661|IS-AIS PC-HRS-G - 125-HDG|ZHAW
TimeXtender|0312.020-00003|G0312.020-00003|3000020939|IS-AIS C-HVT 36 - 03-EP Z-clamp|ZHAW
TimeXtender|0312.030-00019|G0312.030-00019|3000020946|IS-AIS C-HVT 41 - 40 -HDG U-clamp|ZHAW
TimeXtender|0316.000-00022|G0316.000-00022|3000020953|IS-AIS PR-RUK 508 n=220 B=75 d2=30 -|ZHAW
TimeXtender|0002.020-00812|G0002.020-00812|1000001087|CC-C HRS-HZA 38/23 HDG-3030|ZFER
TimeXtender|0002.020-00856|G0002.020-00856|1000001094|CC-C HRS-HZA 38/23 A4-0400|ZFER
TimeXtender|0002.030-00803|G0002.030-00803|1000001103|CC-C CRS-HZA 41/22 HDG-0150|ZFER
TimeXtender|0002.030-00810|G0002.030-00810|1000001110|CC-C CRS-HZA 41/22 HDG-3030|ZFER
TimeXtender|0002.030-00859|G0002.030-00859|1000001119|CC-C CRS-HZA 41/22 A4-1050|ZFER
TimeXtender|0002.050-00806|G0002.050-00806|1000001126|CC-C HRS-HZA 53/34 HDG-0400 Q|ZFER
TimeXtender|0002.052-00805|G0002.052-00805|1000001134|CC-C HRS-HZA 53/34 A4-0350 Q|ZFER
TimeXtender|0002.060-00804|G0002.060-00804|1000001152|CC-C HRS-HZA 64/44 HDG-0300 Q|ZFER
TimeXtender|0002.062-00806|G0002.062-00806|1000001163|CC-C HRS-HZA 64/44 A4-0400 Q|ZFER
TimeXtender|0018.020-00309|G0018.020-00309|1000001191|CC-C HRS-HZA-PS 38/23 HDG-1050|ZFER
TimeXtender|TRESI10250D|ETRESI10250D|1000005062|SC TRESI M 10/250 S4|ZFER
TimeXtender|0249.030-00007|G0249.030-00007|1000005069|SCF-HFV 3- 5,0 kN 20x200-A4 HA DR|ZFER
TimeXtender|151200004|C0151200004|1000200014|PS DURA Box 235|ZFER
TimeXtender|181400000|C0181400000|1000200021|RINO BAR|ZFER
TimeXtender|201022012|C0201022012|1000200027|SC CRET-122 V75 S|ZFER
TimeXtender|201024030|C0201024030|1000200034|SC CRET124 D SEISMIC E60|ZFER
TimeXtender|201034001|C0201034001|1000200041|SC CRET-134 S|ZFER
TimeXtender|201040003|C0201040003|1000200048|SC CRET-140 M|ZFER
TimeXtender|201045006|C0201045006|1000200055|SC CRET-145 V42 S|ZFER
TimeXtender|209499000|C0209499000|1000200062|SC CRET SPEZ. DIVERSES|ZFER
TimeXtender|TTW26|ETTW26|1000200530|TTW 26 Anschweissmuffe|ZFER
TimeXtender|0003.010-00801|G0003.010-00801|1000200537|CC-C BFC-HGB E 38/17 A4-0100|ZFER
TimeXtender|0003.030-00803|G0003.030-00803|1000200543|CC-C BFC-HGB E 49/30 A4-0150-KF|ZFER
TimeXtender|0003.040-00804|G0003.040-00804|1000200550|CC-C BFC-HGB E 54/33 A4-0200|ZFER
TimeXtender|0013.010-00802|G0013.010-00802|1000200556|CC-C CR-HMS 25/15 A4-2500|ZFER
TimeXtender|0015.020-00003|G0015.020-00003|1000200564|CC-MF ANC-HTU 60/22/6 HDG-3000-D2|ZFER
TimeXtender|0020.010-00005|G0020.010-00005|1000200571|FI-BA1988 -M20 150 EZP-|ZFER
TimeXtender|0020.010-00016|G0020.010-00016|1000200578|FI-BA1988 -M12 100 A4 80-|ZFER
TimeXtender|0020.010-00023|G0020.010-00023|1000200585|FI-BA1988 -M30 240 A4 80-|ZFER
TimeXtender|0020.010-00038|G0020.010-00038|1000200592|FI-BA1988 -M20 270 HDG-|ZFER
TimeXtender|0740.130-00022|G0740.130-00022|1000201378|LS-HD-TLA-6360-2.5-L90-RD16-A4|ZFER
TimeXtender|0740.140-00002|G0740.140-00002|1000201385|LS-HD-TRA-6361-2.5-L400-RD16-EPS|ZFER
TimeXtender|0740.140-00010|G0740.140-00010|1000201392|LS-HD-TRA-6361-2.5-L400-RD16-A4|ZFER
TimeXtender|0740.160-00005|G0740.160-00005|1000201399|LS-HD-TLA-6360-7.5-L400-RD30-wSP-EPS|ZFER
TimeXtender|0740.160-00013|G0740.160-00013|1000201406|LS-HD-TLA-6360-7.5-L400-RD30-wSP-A4|ZFER
TimeXtender|0740.160-00020|G0740.160-00020|1000201413|LS-HD-TLA-6360-2.5-L90-RD16-wSP-EPS|ZFER
TimeXtender|0740.160-00027|G0740.160-00027|1000201420|LS-HD-TLA-6360-2.5-L115-RD16-wSP-EPS|ZFER
TimeXtender|0740.160-00035|G0740.160-00035|1000201427|LS-HD-TLA-6360-4.0-L125-RD20-wSP-EPS|ZFER
TimeXtender|0740.180-00004|G0740.180-00004|1000201434|LS-HD-TPLA-6370-5.0-L84-RD24-EPS|ZFER
TimeXtender|0740.190-00003|G0740.190-00003|1000201441|LS-HD-TLS-6376-4.0-L85-RD20-EPS|ZFER
TimeXtender|0552.030-00021|G0552.030-00021|4000002318|PS HDB S R-10/325|ZHAL
TimeXtender|0552.030-00028|G0552.030-00028|4000002325|PS HDB S R-10/395|ZHAL
TimeXtender|0552.030-00035|G0552.030-00035|4000002332|PS HDB S R-10/465|ZHAL
TimeXtender|0552.030-00084|G0552.030-00084|4000002381|PS HDB S R-10/955|ZHAL
TimeXtender|0552.030-00152|G0552.030-00152|4000002394|PS HDB S R-12/395|ZHAL
TimeXtender|0552.030-00159|G0552.030-00159|4000002401|PS HDB S R-12/465|ZHAL
TimeXtender|0552.030-00188|G0552.030-00188|4000002430|PS HDB S R-12/755|ZHAL
TimeXtender|0552.030-00274|G0552.030-00274|4000002460|PS HDB S R-14/375|ZHAL
TimeXtender|0552.030-00281|G0552.030-00281|4000002467|PS HDB S R-14/445|ZHAL
TimeXtender|0552.030-00298|G0552.030-00298|4000002484|PS HDB S R-14/615|ZHAL
TimeXtender|LIF924NBS|DLIF924NBS|3000020153|LIF924NBS|ZHAW
TimeXtender|LIFL106T|DLIFL106T|3000022027|LIFL106T|ZHAW
TimeXtender|LIHB08-FV|DLIHB08-FV|3000020166|IS-AIS C-Lindapter TYP HB M8 x 50 -HDG|ZHAW
TimeXtender|LIHB10SIZE2-FV|DLIHB10SIZE2-FV|3000020173|IS-AIS C-Lind.Typ HB M10 x 70-HDG Size2|ZHAW
TimeXtender|LIHB12SIZE3|DLIHB12SIZE3|3000020180|IS-AIS C-Lind.Typ HB M12 x 100-EP Size3|ZHAW
TimeXtender|LIHB20|DLIHB20|3000020186|IS-AIS C-Lindapter TYP HB M20 x 90-EP|ZHAW
TimeXtender|LIHBCSK10-1|DLIHBCSK10-1|3000020193|IS-AIS C-Lind.Typ HB M10 x 55-EP  w.CSS|ZHAW
TimeXtender|LIHBST08-2|DLIHBST08-2|3000020200|IS-AIS C-Lind.Typ HB M8 x 70 -R Size2|ZHAW
