SalesOrganizationID,CountryID,ZipCodeFrom,ZipCodeTo,SalesDistrictID
AT01,AT,6341,6341,AT_06
AT01,AT,6342,6342,AT_06
AT01,AT,6343,6343,AT_06
AT01,AT,6344,6344,AT_06
AT01,AT,6345,6345,AT_06
AT01,AT,6346,6346,AT_06
AT01,AT,6347,6347,AT_06
AT01,AT,6351,6351,AT_06
AT01,AT,6352,6352,AT_06
AT01,AT,6353,6353,AT_06
AT01,AT,6361,6361,AT_06
AT01,AT,6362,6362,AT_06
AT01,AT,6363,6363,AT_06
AT01,AT,6364,6364,AT_06
AT01,AT,6365,6365,AT_06
AT01,AT,6370,6370,AT_06
AT01,AT,6371,6371,AT_06
AT01,AT,6372,6372,AT_06
AT01,AT,6373,6373,AT_06
AT01,AT,6380,6380,AT_06
AT01,AT,6382,6382,AT_06
AT01,AT,6383,6383,AT_06
AT01,AT,6384,6384,AT_06
AT01,AT,6385,6385,AT_06
AT01,AT,6391,6391,AT_06
AT01,AT,6392,6392,AT_06
AT01,AT,6393,6393,AT_06
AT01,AT,6395,6395,AT_06
AT01,AT,6401,6401,AT_06
AT01,AT,6402,6402,AT_06
AT01,AT,6403,6403,AT_06
AT01,AT,6404,6404,AT_06
AT01,AT,6405,6405,AT_06
AT01,AT,6406,6406,AT_06
AT01,AT,6408,6408,AT_06
AT01,AT,6410,6410,AT_06
AT01,AT,6412,6412,AT_06
AT01,AT,6413,6413,AT_06
AT01,AT,6414,6414,AT_06
AT01,AT,6416,6416,AT_06
AT01,AT,6421,6421,AT_06
AT01,AT,6422,6422,AT_06
AT01,AT,6423,6423,AT_06
AT01,AT,6424,6424,AT_06
AT01,AT,6425,6425,AT_06
AT01,AT,6426,6426,AT_06
AT01,AT,6430,6430,AT_06
AT01,AT,6432,6432,AT_06
AT01,AT,6433,6433,AT_06
AT01,AT,6441,6441,AT_06
AT01,AT,6444,6444,AT_06
AT01,AT,6450,6450,AT_06
AT01,AT,6452,6452,AT_06
AT01,AT,6456,6456,AT_06
AT01,AT,6458,6458,AT_06
AT01,AT,6460,6460,AT_06
AT01,AT,6462,6462,AT_06
AT01,AT,6463,6463,AT_06
AT01,AT,6464,6464,AT_06
AT01,AT,6465,6465,AT_06
AT01,AT,6471,6471,AT_06
AT01,AT,6473,6473,AT_06
AT01,AT,6474,6474,AT_06
AT01,AT,6481,6481,AT_06
AT01,AT,6491,6491,AT_06
AT01,AT,6492,6492,AT_06
AT01,AT,6493,6493,AT_06
AT01,AT,6500,6500,AT_06
AT01,AT,6511,6511,AT_06
AT01,AT,6521,6521,AT_06
AT01,AT,6522,6522,AT_06
AT01,AT,6524,6524,AT_06
AT01,AT,6525,6525,AT_06
AT01,AT,6526,6526,AT_06
AT01,AT,6527,6527,AT_06
AT01,AT,6528,6528,AT_06
AT01,AT,6531,6531,AT_06
AT01,AT,6532,6532,AT_06
AT01,AT,6533,6533,AT_06
AT01,AT,6534,6534,AT_06
AT01,AT,6541,6541,AT_06
AT01,AT,6542,6542,AT_06
AT01,AT,6543,6543,AT_06
AT01,AT,6544,6544,AT_06
AT01,AT,6551,6551,AT_06
AT01,AT,6552,6552,AT_06
AT01,AT,6553,6553,AT_06
AT01,AT,6555,6555,AT_06
AT01,AT,6561,6561,AT_06
AT01,AT,6562,6562,AT_06
AT01,AT,6563,6563,AT_06
AT01,AT,6571,6571,AT_06
AT01,AT,6572,6572,AT_06
AT01,AT,6574,6574,AT_06
AT01,AT,6580,6580,AT_06
AT01,AT,6591,6591,AT_06
AT01,AT,6600,6600,AT_06
AT01,AT,6604,6604,AT_06
AT01,AT,6610,6610,AT_06
AT01,AT,6611,6611,AT_06
AT01,AT,6621,6621,AT_06
AT01,AT,6622,6622,AT_06
AT01,AT,6623,6623,AT_06
AT01,AT,6631,6631,AT_06
AT01,AT,6632,6632,AT_06
AT01,AT,6633,6633,AT_06
AT01,AT,6642,6642,AT_06
AT01,AT,6644,6644,AT_06
AT01,AT,6645,6645,AT_06
AT01,AT,6646,6646,AT_06
AT01,AT,6647,6647,AT_06
AT01,AT,6650,6650,AT_06
AT01,AT,6651,6651,AT_06
AT01,AT,6652,6652,AT_06
AT01,AT,6653,6653,AT_06
AT01,AT,6654,6654,AT_06
AT01,AT,6655,6655,AT_06
AT01,AT,6670,6670,AT_06
AT01,AT,6671,6671,AT_06
AT01,AT,6672,6672,AT_06
AT01,AT,6673,6673,AT_06
AT01,AT,6675,6675,AT_06
AT01,AT,6677,6677,AT_06
AT01,AT,6682,6682,AT_06
AT01,AT,6691,6691,AT_06
AT01,AT,6700,6700,AT_03
AT01,AT,6701,6701,AT_03
AT01,AT,6706,6706,AT_03
AT01,AT,6707,6707,AT_03
AT01,AT,6708,6708,AT_03
AT01,AT,6710,6710,AT_03
AT01,AT,6712,6712,AT_03
AT01,AT,6713,6713,AT_03
AT01,AT,6714,6714,AT_03
AT01,AT,6719,6719,AT_03
AT01,AT,6721,6721,AT_03
AT01,AT,6722,6722,AT_03
AT01,AT,6723,6723,AT_03
AT01,AT,6731,6731,AT_03
AT01,AT,6733,6733,AT_03
AT01,AT,6741,6741,AT_03
AT01,AT,6751,6751,AT_03
AT01,AT,6752,6752,AT_03
AT01,AT,6754,6754,AT_03
AT01,AT,6762,6762,AT_03
AT01,AT,6763,6763,AT_03
AT01,AT,6764,6764,AT_03
AT01,AT,6767,6767,AT_03
AT01,AT,6771,6771,AT_03
AT01,AT,6773,6773,AT_03
AT01,AT,6774,6774,AT_03
AT01,AT,6780,6780,AT_03
AT01,AT,6781,6781,AT_03
AT01,AT,6782,6782,AT_03
AT01,AT,6787,6787,AT_03
AT01,AT,6791,6791,AT_03
AT01,AT,6793,6793,AT_03
AT01,AT,6794,6794,AT_03
AT01,AT,6800,6800,AT_03
AT01,AT,6801,6801,AT_03
AT01,AT,6805,6805,AT_03
AT01,AT,6807,6807,AT_03
AT01,AT,6808,6808,AT_03
AT01,AT,6811,6811,AT_03
AT01,AT,6812,6812,AT_03
AT01,AT,6820,6820,AT_03
AT01,AT,6822,6822,AT_03
AT01,AT,6824,6824,AT_03
AT01,AT,6830,6830,AT_03
AT01,AT,6832,6832,AT_03
AT01,AT,6833,6833,AT_03
AT01,AT,6834,6834,AT_03
AT01,AT,6835,6835,AT_03
AT01,AT,6836,6836,AT_03
AT01,AT,6837,6837,AT_03
AT01,AT,6840,6840,AT_03
AT01,AT,6841,6841,AT_03
AT01,AT,6842,6842,AT_03
AT01,AT,6844,6844,AT_03
AT01,AT,6845,6845,AT_03
AT01,AT,6850,6850,AT_03
AT01,AT,6851,6851,AT_03
AT01,AT,6854,6854,AT_03
AT01,AT,6855,6855,AT_03
AT01,AT,6857,6857,AT_03
AT01,AT,6858,6858,AT_03
AT01,AT,6861,6861,AT_03
AT01,AT,6863,6863,AT_03
AT01,AT,6866,6866,AT_03
AT01,AT,6867,6867,AT_03
AT01,AT,6870,6870,AT_03
AT01,AT,6874,6874,AT_03
AT01,AT,6881,6881,AT_03
AT01,AT,6882,6882,AT_03
AT01,AT,6883,6883,AT_03
AT01,AT,6884,6884,AT_03
AT01,AT,6886,6886,AT_03
AT01,AT,6888,6888,AT_03
AT01,AT,6890,6890,AT_03
AT01,AT,6893,6893,AT_03
AT01,AT,6900,6900,AT_03
AT01,AT,6901,6901,AT_03
AT01,AT,6904,6904,AT_03
AT01,AT,6905,6905,AT_03
AT01,AT,6911,6911,AT_03
AT01,AT,6912,6912,AT_03
AT01,AT,6914,6914,AT_03
AT01,AT,6921,6921,AT_03
AT01,AT,6922,6922,AT_03
AT01,AT,6923,6923,AT_03
AT01,AT,6932,6932,AT_03
AT01,AT,6933,6933,AT_03
AT01,AT,6934,6934,AT_03
AT01,AT,6941,6941,AT_03
AT01,AT,6942,6942,AT_03
AT01,AT,6943,6943,AT_03
AT01,AT,6951,6951,AT_03
AT01,AT,6952,6952,AT_03
AT01,AT,6953,6953,AT_03
AT01,AT,6960,6960,AT_03
AT01,AT,6961,6961,AT_03
AT01,AT,6971,6971,AT_03
AT01,AT,6972,6972,AT_03
AT01,AT,6973,6973,AT_03
AT01,AT,6974,6974,AT_03
AT01,AT,6991,6991,AT_03
AT01,AT,6992,6992,AT_03
AT01,AT,6993,6993,AT_03
AT01,AT,7000,7000,AT_07
AT01,AT,7001,7001,AT_07
AT01,AT,7002,7002,AT_07
AT01,AT,7011,7011,AT_07
AT01,AT,7012,7012,AT_07
AT01,AT,7013,7013,AT_07
AT01,AT,7020,7020,AT_07
AT01,AT,7021,7021,AT_07
AT01,AT,7022,7022,AT_07
AT01,AT,7023,7023,AT_07
AT01,AT,7024,7024,AT_07
AT01,AT,7031,7031,AT_07
AT01,AT,7032,7032,AT_07
AT01,AT,7033,7033,AT_07
AT01,AT,7034,7034,AT_07
AT01,AT,7035,7035,AT_07
AT01,AT,7041,7041,AT_07
AT01,AT,7042,7042,AT_07
AT01,AT,7051,7051,AT_07
AT01,AT,7052,7052,AT_07
AT01,AT,7053,7053,AT_07
AT01,AT,7061,7061,AT_07
AT01,AT,7062,7062,AT_07
AT01,AT,7063,7063,AT_07
AT01,AT,7064,7064,AT_07
AT01,AT,7071,7071,AT_07
AT01,AT,7072,7072,AT_07
AT01,AT,7073,7073,AT_07
AT01,AT,7081,7081,AT_07
AT01,AT,7082,7082,AT_07
AT01,AT,7083,7083,AT_07
AT01,AT,7091,7091,AT_07
AT01,AT,7092,7092,AT_07
AT01,AT,7093,7093,AT_07
AT01,AT,7100,7100,AT_07
AT01,AT,7111,7111,AT_07
AT01,AT,7121,7121,AT_07
AT01,AT,7122,7122,AT_07
AT01,AT,7123,7123,AT_07
AT01,AT,7131,7131,AT_07
AT01,AT,7132,7132,AT_07
AT01,AT,7141,7141,AT_07
AT01,AT,7142,7142,AT_07
AT01,AT,7143,7143,AT_07
AT01,AT,7151,7151,AT_07
AT01,AT,7152,7152,AT_07
AT01,AT,7161,7161,AT_07
AT01,AT,7162,7162,AT_07
AT01,AT,7163,7163,AT_07
AT01,AT,7201,7201,AT_07
AT01,AT,7202,7202,AT_07
AT01,AT,7203,7203,AT_07
AT01,AT,7210,7210,AT_07
AT01,AT,7212,7212,AT_07
AT01,AT,7221,7221,AT_07
AT01,AT,7222,7222,AT_07
AT01,AT,7223,7223,AT_07
AT01,AT,7301,7301,AT_07
AT01,AT,7302,7302,AT_07
AT01,AT,7304,7304,AT_07
AT01,AT,7311,7311,AT_07
AT01,AT,7312,7312,AT_07
AT01,AT,7321,7321,AT_07
AT01,AT,7322,7322,AT_07
AT01,AT,7323,7323,AT_07
AT01,AT,7331,7331,AT_07
AT01,AT,7332,7332,AT_07
AT01,AT,7341,7341,AT_07
AT01,AT,7342,7342,AT_07
AT01,AT,7343,7343,AT_07
AT01,AT,7344,7344,AT_07
AT01,AT,7350,7350,AT_07
AT01,AT,7361,7361,AT_07
AT01,AT,7371,7371,AT_07
AT01,AT,7372,7372,AT_07
AT01,AT,7373,7373,AT_07
AT01,AT,7374,7374,AT_07
AT01,AT,7400,7400,AT_07
AT01,AT,7410,7410,AT_07
AT01,AT,7411,7411,AT_07
AT01,AT,7412,7412,AT_07
AT01,AT,7413,7413,AT_07
AT01,AT,7421,7421,AT_08
AT01,AT,7422,7422,AT_07
AT01,AT,7423,7423,AT_07
AT01,AT,7424,7424,AT_07
AT01,AT,7425,7425,AT_07
AT01,AT,7431,7431,AT_07
AT01,AT,7432,7432,AT_07
AT01,AT,7433,7433,AT_07
AT01,AT,7434,7434,AT_07
AT01,AT,7435,7435,AT_07
AT01,AT,7441,7441,AT_07
AT01,AT,7442,7442,AT_07
AT01,AT,7443,7443,AT_07
AT01,AT,7444,7444,AT_07
AT01,AT,7451,7451,AT_07
AT01,AT,7452,7452,AT_07
AT01,AT,7453,7453,AT_07
AT01,AT,7461,7461,AT_07
AT01,AT,7463,7463,AT_07
AT01,AT,7464,7464,AT_07
AT01,AT,7471,7471,AT_07
AT01,AT,7472,7472,AT_07
AT01,AT,7473,7473,AT_07
AT01,AT,7474,7474,AT_07
AT01,AT,7501,7501,AT_07
AT01,AT,7502,7502,AT_07
AT01,AT,7503,7503,AT_07
AT01,AT,7504,7504,AT_07
AT01,AT,7511,7511,AT_07
AT01,AT,7512,7512,AT_07
AT01,AT,7521,7521,AT_07
AT01,AT,7522,7522,AT_07
AT01,AT,7531,7531,AT_07
AT01,AT,7532,7532,AT_07
AT01,AT,7533,7533,AT_07
AT01,AT,7534,7534,AT_07
AT01,AT,7535,7535,AT_07
AT01,AT,7536,7536,AT_07
AT01,AT,7537,7537,AT_07
AT01,AT,7540,7540,AT_07
AT01,AT,7542,7542,AT_07
AT01,AT,7543,7543,AT_07
AT01,AT,7544,7544,AT_07
AT01,AT,7551,7551,AT_07
AT01,AT,7552,7552,AT_07
AT01,AT,7561,7561,AT_07
AT01,AT,7562,7562,AT_07
AT01,AT,7563,7563,AT_07
AT01,AT,7564,7564,AT_07
AT01,AT,7571,7571,AT_07
AT01,AT,7572,7572,AT_07
AT01,AT,7574,7574,AT_07
AT01,AT,8000,8000,AT_08
AT01,AT,8006,8006,AT_08
AT01,AT,8007,8007,AT_08
AT01,AT,8008,8008,AT_08
AT01,AT,8010,8010,AT_08
AT01,AT,8011,8011,AT_08
AT01,AT,8012,8012,AT_08
AT01,AT,8014,8014,AT_08
AT01,AT,8015,8015,AT_08
AT01,AT,8016,8016,AT_08
AT01,AT,8017,8017,AT_08
AT01,AT,8019,8019,AT_08
AT01,AT,8020,8020,AT_08
AT01,AT,8021,8021,AT_08
AT01,AT,8024,8024,AT_08
AT01,AT,8025,8025,AT_08
AT01,AT,8026,8026,AT_08
AT01,AT,8035,8035,AT_08
AT01,AT,8036,8036,AT_08
AT01,AT,8040,8040,AT_08
AT01,AT,8041,8041,AT_08
AT01,AT,8042,8042,AT_08
AT01,AT,8043,8043,AT_08
AT01,AT,8044,8044,AT_08
AT01,AT,8045,8045,AT_08
AT01,AT,8046,8046,AT_08
AT01,AT,8047,8047,AT_08
AT01,AT,8049,8049,AT_08
AT01,AT,8051,8051,AT_08
AT01,AT,8052,8052,AT_08
AT01,AT,8053,8053,AT_08
AT01,AT,8054,8054,AT_08
AT01,AT,8055,8055,AT_08
AT01,AT,8056,8056,AT_08
AT01,AT,8057,8057,AT_08
AT01,AT,8061,8061,AT_08
AT01,AT,8062,8062,AT_08
AT01,AT,8063,8063,AT_08
AT01,AT,8071,8071,AT_08
AT01,AT,8072,8072,AT_08
AT01,AT,8073,8073,AT_08
AT01,AT,8074,8074,AT_08
AT01,AT,8075,8075,AT_08
AT01,AT,8076,8076,AT_08
AT01,AT,8077,8077,AT_08
AT01,AT,8081,8081,AT_08
AT01,AT,8082,8082,AT_08
AT01,AT,8083,8083,AT_08
AT01,AT,8091,8091,AT_08
AT01,AT,8092,8092,AT_08
AT01,AT,8093,8093,AT_08
AT01,AT,8101,8101,AT_08
AT01,AT,8102,8102,AT_08
AT01,AT,8103,8103,AT_08
AT01,AT,8111,8111,AT_08
AT01,AT,8112,8112,AT_08
AT01,AT,8113,8113,AT_08
AT01,AT,8114,8114,AT_08
AT01,AT,8120,8120,AT_08
AT01,AT,8121,8121,AT_08
AT01,AT,8122,8122,AT_08
AT01,AT,8124,8124,AT_08
AT01,AT,8130,8130,AT_08
AT01,AT,8131,8131,AT_08
AT01,AT,8132,8132,AT_08
AT01,AT,8141,8141,AT_08
AT01,AT,8142,8142,AT_08
AT01,AT,8143,8143,AT_08
AT01,AT,8144,8144,AT_08
AT01,AT,8151,8151,AT_08
AT01,AT,8152,8152,AT_08
AT01,AT,8153,8153,AT_08
AT01,AT,8160,8160,AT_08
AT01,AT,8162,8162,AT_08
AT01,AT,8163,8163,AT_08
AT01,AT,8171,8171,AT_08
AT01,AT,8172,8172,AT_08
AT01,AT,8181,8181,AT_08
AT01,AT,8182,8182,AT_08
AT01,AT,8183,8183,AT_08
AT01,AT,8184,8184,AT_08
AT01,AT,8190,8190,AT_08
AT01,AT,8191,8191,AT_08
AT01,AT,8192,8192,AT_08
AT01,AT,8193,8193,AT_08
AT01,AT,8194,8194,AT_08
AT01,AT,8200,8200,AT_08
AT01,AT,8201,8201,AT_08
AT01,AT,8211,8211,AT_08
AT01,AT,8212,8212,AT_08
AT01,AT,8221,8221,AT_08
AT01,AT,8222,8222,AT_08
AT01,AT,8223,8223,AT_08
AT01,AT,8224,8224,AT_08
AT01,AT,8225,8225,AT_08
AT01,AT,8226,8226,AT_08
AT01,AT,8230,8230,AT_08
AT01,AT,8232,8232,AT_08
AT01,AT,8233,8233,AT_08
AT01,AT,8234,8234,AT_08
AT01,AT,8240,8240,AT_08
AT01,AT,8241,8241,AT_08
AT01,AT,8242,8242,AT_08
AT01,AT,8243,8243,AT_08
AT01,AT,8244,8244,AT_08
AT01,AT,8250,8250,AT_08
AT01,AT,8251,8251,AT_08
AT01,AT,8252,8252,AT_08
AT01,AT,8253,8253,AT_08
AT01,AT,8254,8254,AT_08
AT01,AT,8255,8255,AT_08
AT01,AT,8261,8261,AT_08
AT01,AT,8262,8262,AT_08
AT01,AT,8263,8263,AT_08
AT01,AT,8264,8264,AT_08
AT01,AT,8265,8265,AT_08
AT01,AT,8271,8271,AT_08
AT01,AT,8272,8272,AT_08
AT01,AT,8273,8273,AT_08
AT01,AT,8274,8274,AT_08
AT01,AT,8280,8280,AT_08
AT01,AT,8282,8282,AT_08
AT01,AT,8283,8283,AT_08
AT01,AT,8291,8291,AT_08
AT01,AT,8292,8292,AT_08
AT01,AT,8293,8293,AT_08
AT01,AT,8294,8294,AT_08
AT01,AT,8295,8295,AT_08
AT01,AT,8301,8301,AT_08
AT01,AT,8302,8302,AT_08
AT01,AT,8311,8311,AT_08
AT01,AT,8312,8312,AT_08
AT01,AT,8313,8313,AT_08
AT01,AT,8321,8321,AT_08
AT01,AT,8322,8322,AT_08
AT01,AT,8323,8323,AT_08
AT01,AT,8324,8324,AT_08
AT01,AT,8330,8330,AT_08
AT01,AT,8331,8331,AT_08
AT01,AT,8332,8332,AT_08
AT01,AT,8333,8333,AT_08
AT01,AT,8334,8334,AT_08
AT01,AT,8335,8335,AT_08
AT01,AT,8341,8341,AT_08
AT01,AT,8342,8342,AT_08
AT01,AT,8343,8343,AT_08
AT01,AT,8344,8344,AT_08
AT01,AT,8345,8345,AT_08
AT01,AT,8350,8350,AT_08
AT01,AT,8352,8352,AT_08
AT01,AT,8353,8353,AT_08
AT01,AT,8354,8354,AT_08
AT01,AT,8355,8355,AT_08
AT01,AT,8361,8361,AT_08
AT01,AT,8362,8362,AT_08
AT01,AT,8363,8363,AT_08
AT01,AT,8380,8380,AT_07
AT01,AT,8382,8382,AT_07
AT01,AT,8383,8383,AT_07
AT01,AT,8384,8384,AT_07
AT01,AT,8385,8385,AT_07
AT01,AT,8401,8401,AT_08
AT01,AT,8402,8402,AT_08
AT01,AT,8403,8403,AT_08
AT01,AT,8404,8404,AT_08
AT01,AT,8410,8410,AT_08
AT01,AT,8411,8411,AT_08
AT01,AT,8412,8412,AT_08
AT01,AT,8413,8413,AT_08
AT01,AT,8421,8421,AT_08
AT01,AT,8422,8422,AT_08
AT01,AT,8423,8423,AT_08
AT01,AT,8424,8424,AT_08
AT01,AT,8430,8430,AT_08
AT01,AT,8431,8431,AT_08
AT01,AT,8432,8432,AT_08
AT01,AT,8434,8434,AT_08
AT01,AT,8435,8435,AT_08
AT01,AT,8441,8441,AT_08
AT01,AT,8442,8442,AT_08
AT01,AT,8443,8443,AT_08
AT01,AT,8444,8444,AT_08
AT01,AT,8451,8451,AT_08
AT01,AT,8452,8452,AT_08
AT01,AT,8453,8453,AT_08
AT01,AT,8454,8454,AT_08
AT01,AT,8455,8455,AT_08
AT01,AT,8461,8461,AT_08
AT01,AT,8462,8462,AT_08
AT01,AT,8463,8463,AT_08
AT01,AT,8471,8471,AT_08
AT01,AT,8472,8472,AT_08
AT01,AT,8473,8473,AT_08
AT01,AT,8480,8480,AT_08
AT01,AT,8481,8481,AT_08
AT01,AT,8482,8482,AT_08
AT01,AT,8483,8483,AT_08
AT01,AT,8484,8484,AT_08
AT01,AT,8490,8490,AT_08
AT01,AT,8492,8492,AT_08
AT01,AT,8493,8493,AT_08
AT01,AT,8501,8501,AT_08
AT01,AT,8502,8502,AT_08
AT01,AT,8503,8503,AT_08
AT01,AT,8504,8504,AT_08
AT01,AT,8505,8505,AT_08
AT01,AT,8506,8506,AT_08
AT01,AT,8510,8510,AT_08
AT01,AT,8511,8511,AT_08
AT01,AT,8521,8521,AT_08
AT01,AT,8522,8522,AT_08
AT01,AT,8523,8523,AT_08
AT01,AT,8524,8524,AT_08
AT01,AT,8530,8530,AT_08
AT01,AT,8541,8541,AT_08
AT01,AT,8542,8542,AT_08
AT01,AT,8543,8543,AT_08
AT01,AT,8544,8544,AT_08
AT01,AT,8551,8551,AT_08
AT01,AT,8552,8552,AT_08
AT01,AT,8553,8553,AT_08
AT01,AT,8554,8554,AT_08
AT01,AT,8555,8555,AT_08
AT01,AT,8561,8561,AT_08
AT01,AT,8562,8562,AT_08
AT01,AT,8563,8563,AT_08
AT01,AT,8564,8564,AT_08
AT01,AT,8565,8565,AT_08
AT01,AT,8570,8570,AT_08
AT01,AT,8571,8571,AT_08
AT01,AT,8572,8572,AT_08
AT01,AT,8573,8573,AT_08
AT01,AT,8580,8580,AT_08
AT01,AT,8582,8582,AT_08
AT01,AT,8583,8583,AT_08
AT01,AT,8584,8584,AT_08
AT01,AT,8591,8591,AT_08
AT01,AT,8592,8592,AT_08
AT01,AT,8593,8593,AT_08
AT01,AT,8600,8600,AT_08
AT01,AT,8605,8605,AT_08
AT01,AT,8606,8606,AT_08
AT01,AT,8607,8607,AT_08
AT01,AT,8611,8611,AT_08
AT01,AT,8612,8612,AT_08
AT01,AT,8614,8614,AT_08
AT01,AT,8616,8616,AT_08
AT01,AT,8621,8621,AT_08
AT01,AT,8622,8622,AT_08
AT01,AT,8623,8623,AT_08
AT01,AT,8624,8624,AT_08
AT01,AT,8625,8625,AT_08
AT01,AT,8630,8630,AT_08
AT01,AT,8632,8632,AT_08
AT01,AT,8634,8634,AT_08
AT01,AT,8635,8635,AT_08
AT01,AT,8636,8636,AT_08
AT01,AT,8641,8641,AT_08
AT01,AT,8642,8642,AT_08
AT01,AT,8643,8643,AT_08
AT01,AT,8644,8644,AT_08
AT01,AT,8650,8650,AT_08
AT01,AT,8652,8652,AT_08
AT01,AT,8653,8653,AT_08
AT01,AT,8654,8654,AT_08
AT01,AT,8661,8661,AT_08
AT01,AT,8662,8662,AT_08
AT01,AT,8663,8663,AT_08
AT01,AT,8664,8664,AT_08
AT01,AT,8665,8665,AT_08
AT01,AT,8670,8670,AT_08
AT01,AT,8671,8671,AT_08
AT01,AT,8672,8672,AT_08
AT01,AT,8673,8673,AT_08
AT01,AT,8674,8674,AT_08
AT01,AT,8680,8680,AT_08
AT01,AT,8682,8682,AT_08
AT01,AT,8684,8684,AT_08
AT01,AT,8685,8685,AT_08
AT01,AT,8691,8691,AT_08
AT01,AT,8692,8692,AT_08
AT01,AT,8693,8693,AT_08
AT01,AT,8694,8694,AT_08
AT01,AT,8700,8700,AT_08
AT01,AT,8703,8703,AT_08
AT01,AT,8704,8704,AT_08
AT01,AT,8707,8707,AT_08
AT01,AT,8709,8709,AT_08
AT01,AT,8712,8712,AT_08
AT01,AT,8713,8713,AT_08
AT01,AT,8714,8714,AT_08
AT01,AT,8715,8715,AT_08
AT01,AT,8720,8720,AT_08
AT01,AT,8722,8722,AT_08
AT01,AT,8723,8723,AT_08
AT01,AT,8724,8724,AT_08
AT01,AT,8731,8731,AT_08
AT01,AT,8732,8732,AT_08
AT01,AT,8733,8733,AT_08
AT01,AT,8734,8734,AT_08
AT01,AT,8740,8740,AT_08
AT01,AT,8741,8741,AT_08
AT01,AT,8742,8742,AT_08
AT01,AT,8743,8743,AT_08
AT01,AT,8750,8750,AT_08
AT01,AT,8751,8751,AT_08
AT01,AT,8753,8753,AT_08
AT01,AT,8754,8754,AT_08
AT01,AT,8755,8755,AT_08
AT01,AT,8756,8756,AT_08
AT01,AT,8761,8761,AT_08
AT01,AT,8762,8762,AT_08
AT01,AT,8763,8763,AT_08
AT01,AT,8764,8764,AT_08
AT01,AT,8765,8765,AT_08
AT01,AT,8766,8766,AT_08
AT01,AT,8770,8770,AT_08
AT01,AT,8772,8772,AT_08
AT01,AT,8773,8773,AT_08
AT01,AT,8774,8774,AT_08
AT01,AT,8775,8775,AT_08
AT01,AT,8781,8781,AT_08
AT01,AT,8782,8782,AT_08
AT01,AT,8783,8783,AT_08
AT01,AT,8784,8784,AT_08
AT01,AT,8785,8785,AT_08
AT01,AT,8786,8786,AT_08
AT01,AT,8790,8790,AT_08
AT01,AT,8792,8792,AT_08
AT01,AT,8793,8793,AT_08
AT01,AT,8794,8794,AT_08
AT01,AT,8795,8795,AT_08
AT01,AT,8800,8800,AT_08
AT01,AT,8811,8811,AT_08
AT01,AT,8812,8812,AT_08
AT01,AT,8813,8813,AT_08
AT01,AT,8820,8820,AT_08
AT01,AT,8822,8822,AT_08
AT01,AT,8831,8831,AT_08
AT01,AT,8832,8832,AT_08
AT01,AT,8833,8833,AT_08
AT01,AT,8841,8841,AT_08
AT01,AT,8842,8842,AT_08
AT01,AT,8843,8843,AT_08
AT01,AT,8844,8844,AT_08
AT01,AT,8850,8850,AT_08
AT01,AT,8852,8852,AT_08
AT01,AT,8853,8853,AT_08
AT01,AT,8854,8854,AT_08
AT01,AT,8861,8861,AT_08
AT01,AT,8862,8862,AT_08
AT01,AT,8863,8863,AT_08
AT01,AT,8864,8864,AT_08
AT01,AT,8900,8900,AT_08
AT01,AT,8903,8903,AT_08
AT01,AT,8904,8904,AT_08
AT01,AT,8911,8911,AT_08
AT01,AT,8912,8912,AT_08
AT01,AT,8913,8913,AT_08
AT01,AT,8920,8920,AT_08
AT01,AT,8921,8921,AT_08
AT01,AT,8922,8922,AT_08
AT01,AT,8923,8923,AT_08
AT01,AT,8924,8924,AT_08
AT01,AT,8931,8931,AT_08
AT01,AT,8932,8932,AT_08
AT01,AT,8933,8933,AT_08
AT01,AT,8934,8934,AT_08
AT01,AT,8940,8940,AT_08
AT01,AT,8941,8941,AT_08
AT01,AT,8942,8942,AT_08
AT01,AT,8943,8943,AT_08
AT01,AT,8950,8950,AT_08
AT01,AT,8951,8951,AT_08
AT01,AT,8952,8952,AT_08
AT01,AT,8953,8953,AT_08
AT01,AT,8954,8954,AT_08
AT01,AT,8960,8960,AT_08
AT01,AT,8961,8961,AT_08
AT01,AT,8962,8962,AT_08
AT01,AT,8963,8963,AT_08
AT01,AT,8965,8965,AT_08
AT01,AT,8966,8966,AT_08
AT01,AT,8967,8967,AT_08
AT01,AT,8970,8970,AT_08
AT01,AT,8971,8971,AT_08
AT01,AT,8972,8972,AT_08
AT01,AT,8973,8973,AT_08
AT01,AT,8974,8974,AT_08
AT01,AT,8982,8982,AT_08
AT01,AT,8983,8983,AT_08
AT01,AT,8984,8984,AT_08
AT01,AT,8990,8990,AT_08
AT01,AT,8992,8992,AT_08
AT01,AT,8993,8993,AT_08
AT01,AT,9000,9000,AT_09
AT01,AT,9010,9010,AT_09
AT01,AT,9020,9020,AT_09
AT01,AT,9021,9021,AT_09
AT01,AT,9024,9024,AT_09
AT01,AT,9025,9025,AT_09
AT01,AT,9026,9026,AT_09
AT01,AT,9027,9027,AT_09
AT01,AT,9028,9028,AT_09
AT01,AT,9033,9033,AT_09
AT01,AT,9034,9034,AT_09
AT01,AT,9035,9035,AT_09
AT01,AT,9061,9061,AT_09
AT01,AT,9062,9062,AT_09
AT01,AT,9063,9063,AT_09
AT01,AT,9064,9064,AT_09
AT01,AT,9065,9065,AT_09
AT01,AT,9071,9071,AT_09
